Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0052),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_y_inGap_88_.qasm,0.572916667,0.572916667,0.572916667,,,,,,,,,,,,
AddGate_y_inGap_89_.qasm,0.369791667,0.369791667,0.369791667,,,,,,,,,,,,
AddGate_y_inGap_90_.qasm,0.401041667,0.401041667,0.401041667,,,,,,,,,,,,
AddGate_y_inGap_91_.qasm,0.317708333,0.317708333,0.317708333,,,,,,,,,,,,
AddGate_y_inGap_92_.qasm,0.34375,0.34375,0.34375,,,,,,,,,,,,
AddGate_y_inGap_93_.qasm,0.333333333,0.333333333,0.333333333,,,,,,,,,,,,
AddGate_y_inGap_94_.qasm,0.083333333,0.083333333,0.083333333,,,,,,,,,,,,
AddGate_y_inGap_95_.qasm,0.927083333,0.927083333,0.927083333,,,,,,,,,,,,
AddGate_y_inGap_96_.qasm,0.270833333,0.270833333,0.270833333,,,,,,,,,,,,
AddGate_y_inGap_97_.qasm,0.125,0.125,0.125,,,,,,,,,,,,
AddGate_y_inGap_98_.qasm,0.333333333,0.333333333,0.333333333,,,,,,,,,,,,
AddGate_y_inGap_99_.qasm,0.963541667,0.963541667,0.963541667,,,,,,,,,,,,
AddGate_z_inGap_100_.qasm,0.6875,0.6875,0.6875,,Z,0.519054878,,,,,0.519054878,,,,
AddGate_z_inGap_101_.qasm,0.125,0.125,0.125,,,,,,,,,,,,
AddGate_z_inGap_102_.qasm,0.109375,0.109375,0.109375,,,,,,,,,,,,
AddGate_z_inGap_103_.qasm,0.458333333,0.458333333,0.458333333,,,,,,,,,,,,
AddGate_z_inGap_104_.qasm,0.354166667,0.354166667,0.354166667,,,,,,,,,,,,
AddGate_z_inGap_105_.qasm,0.395833333,0.395833333,0.395833333,,,,,,,,,,,,
AddGate_z_inGap_106_.qasm,0.552083333,0.552083333,0.552083333,,,,,,,,,,,,
AddGate_z_inGap_107_.qasm,0.395833333,0.395833333,0.395833333,,,,,,,,,,,,
AddGate_z_inGap_108_.qasm,0.276041667,0.276041667,0.276041667,,,,,,,,,,,,
AddGate_z_inGap_109_.qasm,0.072916667,0.072916667,0.072916667,,,,,,,,,,,,
AddGate_z_inGap_110_.qasm,0.260416667,0.260416667,0.260416667,,,,,,,,,,,,
AddGate_z_inGap_111_.qasm,0.265625,0.265625,0.265625,,,,,,,,,,,,
AddGate_z_inGap_50_.qasm,0.682291667,0.682291667,0.682291667,,,,,,,,,,,,
AddGate_z_inGap_51_.qasm,0.697916667,0.697916667,0.697916667,,,,,,,,,,,,
AddGate_z_inGap_52_.qasm,0.958333333,0.958333333,0.958333333,,,,,,,,,,,,
AddGate_z_inGap_53_.qasm,0.510416667,0.510416667,0.510416667,,,,,,,,,,,,
AddGate_z_inGap_54_.qasm,0.3125,0.3125,0.3125,,,,,,,,,,,,
AddGate_z_inGap_55_.qasm,0.317708333,0.317708333,0.317708333,,,,,,,,,,,,
AddGate_z_inGap_56_.qasm,0.427083333,0.427083333,0.427083333,,,,,,,,,,,,
AddGate_z_inGap_57_.qasm,0.619791667,0.619791667,0.619791667,,,,,,,,,,,,
AddGate_z_inGap_58_.qasm,0.921875,0.921875,0.921875,,,,,,,,,,,,
AddGate_z_inGap_59_.qasm,0.682291667,0.682291667,0.682291667,,,,,,,,,,,,
AddGate_z_inGap_60_.qasm,0.703125,0.703125,0.703125,,,,,,,,,,,,
