Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0196),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
0.727288508,,,,,,,,,,,,,,,
0.928308367,,,,,,,,,,,,,,,
0.250062161,,,,,,,,,,,,,,,
0.953252504,,,,,,,,,,,,,,,
0.831281041,,,,,,,,,,,,,,,
0.622739264,,,,,,,,,,,,,,,
0.905975636,,,,,,,,,,,,,,,
0.199510748,,,,,,,,,,,,,,,
0.568715466,,,,,,,,,,,,,,,
0.080451428,,,,,,,,,,,,,,,
0.22669554,,,,,,,,,,,,,,,
0.659467488,,,,,,,,,,,,,,,
0.13245486,,,,,,,,,,,,,,,
0.752633087,,,,,,,,,,,,,,,
0.509182804,,,,,,,,,,,,,,,
0.441423747,,,,,,,,,,,,,,,
0.503216283,,,,,,,,,,,,,,,
0.38052651,,,,,,,,,,,,,,,
0.643333084,,,,,,,,,,,,,,,
0.392670371,,,,,,,,,,,,,,,
0.104125812,,,,,,,,,,,,,,,
0.610266535,,,,,,,,,,,,,,,
0.960982285,,,,,,,,,,,,,,,
0.585670359,,,,,,,,,,,,,,,
0.412619058,,,,,,,,,,,,,,,
0.665321711,,,,,,,,,,,,,,,
0.052681923,,,,,,,,,,,,,,,
0.07721447,,,,,,,,,,,,,,,
0.876046477,,,,,,,,,,,,,,,
0.143867018,,,,,,,,,,,,,,,
0.291328781,,,,,,,,,,,,,,,
0.480407325,,,,,,,,,,,,,,,
0.140388031,,,,,,,,,,,,,,,
0.43104332,,,,,,,,,,,,,,,
0.57079437,,,,,,,,,,,,,,,
0.31711173,,,,,,,,,,,,,,,
0.111631739,,,,,,,,,,,,,,,
0.036176063,,,,,,,,,,,,,,,
0.485735156,,,,,,,,,,,,,,,
0.528670917,,,,,,,,,,,,,,,
